trade_date,Predictions,Close,bias
20200522,22.223898,21.67,-0.025560587630824142
20200525,21.764769,21.85,0.0039007505508528253
20200526,21.988096,22.01,0.0009951732311396808
20200527,22.099691,21.929999999999996,-0.007737865526275185
20200528,22.082739,21.98,-0.0046741981957585535
20200529,22.146574,21.66,-0.022464174533044414
20200601,21.722612,22.26,0.024141402471633253
20200602,22.272396,22.76,0.021423721983897942
20200603,22.762638,22.5,-0.011672804090711806
20200604,22.616413,22.62,0.00015857133266679354
20200605,22.652966,22.36,-0.013102215816381818
20200608,22.444592,22.73,0.012556466246511374
20200609,22.80181,22.55,-0.011166710018318635
20200610,22.651707,22.22,-0.019428744174466328
20200611,22.2497,21.94,-0.014115795180704063
20200612,21.928452,22.03,0.004609553423243923
20200615,21.910433,21.63,-0.012964993784177477
20200616,21.661718,22.02,0.016270737123965765
20200617,22.067333,21.84,-0.010409030285510395
20200618,21.993618,22.27,0.012410506893820844
20200619,22.382713,22.83,0.019592057911909967
20200622,22.706991,22.9,0.008428332066431775
20200623,22.918663,22.61,-0.013651615431328807
20200624,22.650835,22.95,0.013035510360285578
20200629,23.013674,22.350000000000005,-0.02969457639143748
20200630,22.332088,22.859999999999996,0.023093242762073998
20200701,22.938787,23.78,0.035374791407605244
20200702,23.56102,24.75,0.048039600102588384
20200703,24.171114,24.77,0.024177877759567694
20200706,24.468416,27.24,0.10174683502242074
20200707,26.523996,27.29,0.028069023336408396
20200708,26.86771,27.46,0.021569187417138026
20200709,26.818708,28.05,0.04389631301961483
20200710,27.169329,20.24,-0.34235813683671923
20200713,18.934193,19.82,0.044692600531246074
20200714,18.292303,19.18,0.04628242516542499
20200715,18.440535,18.85,0.0217223028289229
20200716,18.807974,17.9,-0.05072479674270042
20200717,18.00293,18.11,0.005912220458310294
20200720,18.314768,18.89,0.030451676150110456
20200721,19.065657,18.74,-0.017377623371787956
20200722,19.169212,18.65,-0.02783980382351717
20200723,19.01155,18.27,-0.04058844572087099
20200724,18.344877,17.84,-0.028300293892488358
20200727,17.964275,17.44,-0.03006166055661815
20200728,17.6268,17.34,-0.016539823362709063
20200729,17.413895,17.54,0.007189586469765487
20200730,17.496458,17.33,-0.009605196398665257
20200731,17.502678,17.35,-0.008799879970055753
20200803,17.48332,17.8,0.017790997965952023
20200804,17.713528,17.96,0.013723403149033489
20200805,17.839384,17.67,-0.00958596938197456
20200806,17.766901,17.58,-0.010631457123740232
20200807,17.722876,17.33,-0.022670259382156676
20200810,17.489742,17.649999999999995,0.009079757560751314
20200811,17.634155,17.5,-0.007666015625
20200812,17.624989,17.44,-0.010607141967213407
20200813,17.523651,17.32,-0.011758147981921173
20200814,17.443712,17.6,0.008879986676302904
20200817,17.576023,18.05,0.02625910793315014
20200818,17.886904,17.95,0.00351511070655245
20200819,17.997597,18.01,0.0006886873557659807
20200820,18.083637,17.76,-0.018222817429551043
20200821,17.903381,17.82,-0.004679087971731185
20200824,17.900574,17.62,-0.01592359423772696
20200825,17.7556,17.42,-0.019265210998044534
20200826,17.523136,17.16,-0.02116177965711046
20200827,17.24681,16.67,-0.03460173443826849
20200828,16.706297,17.08,0.021879571383116577
20200831,16.951155,16.8,-0.008997304098946664
20200901,16.830942,16.74,-0.005432625682835462
20200902,16.785389,16.66,-0.007526347330924549
20200903,16.745928,16.6,-0.008790831968008667
20200904,16.743416,16.4,-0.020939989787776385
20200907,16.5351,16.27,-0.016293849839560472
20200908,16.39242,16.31,-0.0050533301694345705
20200909,16.366795,16.08,-0.017835484215276268
20200910,16.208265,16.01,-0.012383841634317808
20200911,16.131475,15.9,-0.01455820431499359
20200914,15.992013,15.84,-0.009596778888895064
20200915,15.952177,16.16,0.012860331204858166
20200916,16.13443,16.24,0.006500619972867823
20200917,16.263195,16.05,-0.013283179927837766
20200918,16.177788,16.42,0.014751048674682273
20200921,16.34633,16.27,-0.004691496170878657
20200922,16.356024,15.96,-0.024813520579708495
20200923,16.107014,16.0,-0.006688356399536133
20200924,16.062536,15.8,-0.01661621769772296
20200925,15.921656,15.53,-0.025219295229055198
20200928,15.667605,15.41,-0.016716768337796825
20200929,15.532507,15.31,-0.014533438455194182
20200930,15.435413,15.17,-0.017495936756473512
20201009,15.260424,15.32,0.003888795020997387
20201012,15.32207,15.570000000000002,0.015923563149316977
20201013,15.516097,15.44,-0.0049285666312578755
20201014,15.523975,15.11,-0.027397443568130623
20201015,15.287518,15.04,-0.016457283750493535
20201016,15.158706,15.01,-0.009907109351415477
20201019,15.096693,15.02,-0.005106061181120514
20201020,15.102272,14.89,-0.014256013008153504
20201021,14.993995,14.82,-0.011740533929122103
20201022,14.913827,14.82,-0.006331102729004546
20201023,14.888409,14.98,0.006114241596216859
20201026,15.0050125,14.74,-0.017979139227071304
20201027,14.890724,14.39,-0.03479667700687322
20201028,14.600833,14.500000000000002,-0.006953995803306719
20201029,14.553345,14.47,-0.005759829064443632
20201030,14.535608,14.07,-0.033092273747404144
20201102,14.323056,13.429999999999998,-0.06649711250992577
20201103,13.75534,13.72,-0.0025757742345158857
20201104,13.706411,13.91,0.01463613503275803
20201105,13.869564,14.04,0.012139312222472562
20201106,14.065393,14.08,0.0010373971678993969
20201109,14.198017,14.21,0.0008432709105329154
20201110,14.299857,14.08,-0.015614853663878003
20201111,14.261313,14.06,-0.014318167739368908
20201112,14.187427,13.97,-0.01556382012008848
20201113,14.089993,13.77,-0.02323838222174
20201116,13.938023,14.01,0.005137572196617356
20201117,13.994009,14.59,0.04084927909908594
20201118,14.266872,14.72,0.03078312459199329
20201119,14.516371,14.54,0.0016251187540969369
20201120,14.608127,14.4,-0.014453238911098879
