trade_date,Predictions,Close,bias
20180824,3.682099,3.7099999999999995,0.007520457162368523
20180827,3.700542,3.7700000000000005,0.018423879810606572
20180828,3.748889,3.73,-0.005064066869004487
20180829,3.7366457,3.6999999999999997,-0.009904242850638798
20180830,3.7064612,3.66,-0.012694314529335525
20180831,3.6676252,3.65,-0.0048288188568533525
20180903,3.6478908,3.6100000000000003,-0.010496068198925151
20180904,3.610159,3.67,0.016305471311148227
20180905,3.6452296,3.6299999999999994,-0.004195476038068603
20180906,3.6374433,3.6199999999999997,-0.004818592282290052
20180907,3.6259193,3.6199999999999997,-0.0016351773593966748
20180910,3.621429,3.5,-0.03469399043491909
20180911,3.5366025,3.5,-0.01045785631452288
20180912,3.502789,3.49,-0.0036644757989483853
20180913,3.4925332,3.5399999999999996,0.013408698604605179
20180914,3.5184715,3.5300000000000002,0.003265869853854587
20180917,3.5279713,3.5,-0.007991790771484375
20180918,3.504348,3.5499999999999994,0.012859707147302588
20180919,3.528366,3.57,0.011662159981179927
20180920,3.556798,3.56,0.0008994434656721972
20180921,3.5631034,3.6199999999999997,0.01571728247963912
20180925,3.592723,3.58,-0.0035538806595615635
20180926,3.5817637,3.59,0.002294221628343123
20180927,3.5897872,3.5399999999999996,-0.01406419344541055
20180928,3.557334,3.57,0.0035479142218410357
20181008,3.5588403,3.47,-0.02560238467169764
20181009,3.494988,3.4300000000000006,-0.018946928463593686
20181010,3.445579,3.4300000000000006,-0.0045419976593104785
20181011,3.4314134,3.09,-0.1104897773767367
20181012,3.222629,2.98,-0.08141915110133639
20181015,3.0645971,2.96,-0.0353368681830329
20181016,3.0027094,2.92,-0.02832513312770898
20181017,2.9594283,2.98,0.006903251545541233
20181018,2.9599369,2.93,-0.010217357414167433
20181019,2.9486196,2.99,0.01383959728738543
20181022,2.9482806,3.29,0.10386608726710173
20181023,3.0940855,3.3699999999999997,0.08187375224308718
20181024,3.311607,3.6100000000000003,0.08265737285244176
20181025,3.5164711,3.97,0.11423900565812814
20181026,3.800743,4.01,0.0521837648310863
20181029,3.984451,3.92,-0.01644159579763609
20181030,3.9400668,4.28,0.07942364149004505
20181031,4.1327295,4.08,-0.01292390449374328
20181101,4.0647388,3.98,-0.021291143331096406
20181102,4.0103536,4.04,0.0073382264316672234
20181105,4.0109634,4.04,0.007187267341236085
20181106,3.9975946,3.9300000000000006,-0.0171996424823012
20181107,3.9066815,3.91,0.0008487116040476506
20181108,3.8845491,3.81,-0.0195667036562141
20181109,3.8078406,3.84,0.008374847471713983
20181112,3.8273296,3.9300000000000006,0.026124774651369823
20181113,3.8840582,4.15,0.06408235251185414
20181114,4.093708,4.09,-0.0009066108386499431
20181115,4.117294,4.17,0.012639368180748354
20181116,4.13316,4.22,0.02057817196958997
20181119,4.227167,4.33,0.02374893082757471
20181120,4.2913375,4.07,-0.05438267569577072
20181121,4.0753703,4.07,-0.0013194869132826198
20181122,4.0405693,3.98,-0.015218418447216556
20181123,3.9542766,3.82,-0.03515093239190071
20181126,3.8259783,3.8500000000000005,0.006239408022397662
20181127,3.8059344,3.8699999999999997,0.016554411067518992
20181128,3.8390658,3.97,0.03298090927546816
20181129,3.9187486,3.76,-0.04222037690751102
20181130,3.7959418,3.82,0.006297950345184124
20181203,3.7778509,3.9300000000000006,0.03871479228556019
20181204,3.9486816,3.97,0.005369875833429727
20181205,3.9629421,3.89,-0.01875118853806833
20181206,3.8797174,3.81,-0.018298517061969412
20181207,3.7888167,3.83,0.010752822338134146
20181210,3.8036246,3.78,-0.0062499021096204845
20181211,3.7680368,3.82,0.013602920851782312
20181212,3.799062,3.84,0.010660933951536777
20181213,3.8337429,3.8800000000000003,0.011921944077482014
20181214,3.8630288,3.78,-0.02196528167320943
20181217,3.7904184,3.8000000000000003,0.0025214772475393894
20181218,3.7766433,3.73,-0.012504899789436898
20181219,3.7236428,3.6299999999999994,-0.025796921785212902
20181220,3.6502035,3.6900000000000004,0.010784968451109787
20181221,3.659843,3.6199999999999997,-0.011006344747806875
20181224,3.6238666,3.6100000000000003,-0.0038411518213160253
20181225,3.6089337,3.48,-0.03704991011783995
20181226,3.4853194,3.4400000000000004,-0.013174237206924679
20181227,3.4441915,3.41,-0.010026819894740267
20181228,3.4301982,3.48,0.014310864196426562
20190102,3.4707167,3.5300000000000002,0.016794131767986248
20190103,3.507766,3.66,0.04159398678221993
20190104,3.6194637,4.03,0.1018700540509473
20190107,3.9023342,4.08,0.043545535966461796
20190108,4.104392,4.34,0.05428754569198676
20190109,4.327554,4.3,-0.0064079595166583805
20190110,4.3102083,4.05,-0.06424896805374715
20190111,4.03198,4.06,0.006901468549455819
20190114,4.0437675,4.06,0.003998164472908713
20190115,4.058761,4.17,0.026675990445436604
20190116,4.1356397,4.07,-0.016127682435131706
20190117,4.065235,4.02,-0.01125252187548596
20190118,4.022376,4.05,0.006820725805965427
20190121,4.0311756,4.02,-0.002780003334159388
20190122,4.019449,4.01,-0.0023564174585509415
20190123,4.0102386,4.0,-0.002559661865234375
20190124,3.99575,4.05,0.01339507397310229
20190125,4.0504684,3.9300000000000006,-0.030653548301327768
20190128,3.9470224,3.9,-0.01205703539726064
20190129,3.9158247,3.83,-0.022408525252777957
20190130,3.8098137,3.8000000000000003,-0.002582562597174323
20190131,3.7849364,3.8500000000000005,0.016899629072709654
20190201,3.8364687,3.98,0.03606314155923661
20190211,3.957667,4.03,0.017948607357205056
20190212,4.0321846,4.02,-0.003030995231362824
20190213,4.0198393,4.17,0.03600976335630712
20190214,4.139129,4.14,0.00021034738291857087
20190215,4.1421423,4.1,-0.010278608740829927
20190218,4.1106477,4.32,0.04846118556128614
20190219,4.2930317,4.28,-0.0030447879684305052
20190220,4.3080463,4.32,0.002767050707781822
20190221,4.3125772,4.31,-0.0005979692852968207
20190222,4.313994,4.74,0.08987469813994721
20190225,4.673101,5.21,0.10305164139467557
20190226,5.197479,5.41,0.03928303674496919
20190227,5.461441,5.71,0.04353046584254597
20190228,5.6377,5.19,-0.086262057971403
20190301,4.9767404,5.39,0.07667154726159368
20190304,5.4197335,5.55,0.023471437059007217
20190305,5.468271,5.53,0.011162607837973668
20190306,5.4258018,5.85,0.07251252068413623
20190307,5.7448716,6.07,0.05356316040139619
20190308,5.951016,5.46,-0.0899296610346644
20190311,5.226272,5.5,0.04976870796897195
20190312,5.4971776,5.59,0.01660508034694171
20190313,5.5114503,5.41,-0.01875236426616109
20190314,5.3191395,5.18,-0.026860903588961507
20190315,5.135008,5.25,0.021903265090215774
20190318,5.283364,5.41,0.02340779683506205
20190319,5.330299,5.37,0.007393128379097218
20190320,5.3267508,5.56,0.041951303001787954
20190321,5.5019565,5.62,0.02100418810318375
20190322,5.566834,5.48,-0.015845615498340834
20190325,5.3890247,5.27,-0.022585338614244922
20190326,5.1945143,5.14,-0.010605889999449085
20190327,5.118088,5.19,0.013855921280407107
20190328,5.1706915,5.14,-0.005971107037614818
20190329,5.112848,5.53,0.07543439330502837
20190401,5.4948673,5.61,0.02052275849748641
20190402,5.541958,5.58,0.006817588669424856
20190403,5.538229,5.79,0.043483767072977395
20190404,5.680745,5.81,0.022246966468692786
20190408,5.697897,5.67,-0.004920098306430513
20190409,5.554998,5.71,0.027145723119091022
20190410,5.660009,6.27,0.09728725561114583
20190411,6.151063,5.86,-0.04966944801929455
20190412,5.703052,6.1,0.06507343542380406
20190415,6.0730863,5.89,-0.03108425496591985
20190416,5.763896,6.06,0.048862048108192106
20190417,5.9964695,5.94,-0.00950664944118917
20190418,5.77829,5.84,0.010566815938035079
20190419,5.8028827,5.9,0.016460564176915115
20190422,5.8551207,5.78,-0.012996653784517555
20190423,5.7181787,5.82,0.017495060294764195
20190424,5.8014894,5.84,0.006594288839052777
20190425,5.761485,5.56,-0.036238327300805916
20190426,5.4904656,5.62,0.02304881832353587
20190429,5.615906,5.25,-0.06969633556547619
20190430,5.100788,5.24,0.026567153348267574
20190506,5.292617,4.72,-0.12131712800365389
20190507,4.587624,4.76,0.03621343003601583
20190508,4.7645226,4.66,-0.02242973229404168
20190509,4.624524,4.63,0.0011826962168221624
20190510,4.609372,4.82,0.04369872635330902
20190513,4.787438,4.71,-0.0164411710832276
20190514,4.68024,4.66,-0.0043433807438534935
20190515,4.640797,4.75,0.022990076165450245
20190516,4.736572,4.8,0.013214210669199589
20190517,4.7720637,4.54,-0.051115359503792236
20190520,4.5040083,4.6,0.020867762358292213
20190521,4.580049,4.67,0.019261447980010775
20190522,4.643358,4.6,-0.00942570230235232
20190523,4.5788026,4.57,-0.0019261675277475615
20190524,4.565664,4.59,0.005302001188523338
20190527,4.5723014,4.74,0.035379454053404
20190528,4.714906,4.7,-0.0031715352484520064
20190529,4.693128,4.73,0.007795325797405695
20190530,4.7159634,4.7,-0.003396460350523566
20190531,4.6625075,4.66,-0.0005380974307080402
20190603,4.6532607,4.67,0.0035844308661189123
20190604,4.6723995,4.62,-0.011341887635069985
20190605,4.5974545,4.64,0.00916927847368957
20190606,4.6507325,4.58,-0.01544378105729947
20190610,4.58192,4.53,-0.011461401090979784
20190611,4.485197,4.78,0.06167425371114185
20190612,4.756416,4.75,-0.001350703992341694
20190613,4.7392325,4.77,0.006450201230478897
20190614,4.75395,4.66,-0.02016096974647093
20190617,4.6460176,4.71,0.013584383986811215
20190618,4.6986094,4.68,-0.003976357288849721
20190619,4.6525893,4.77,0.02461439808459643
20190620,4.847556,5.06,0.041984957668621
20190621,5.065827,5.08,0.0027899817218930843
20190624,5.0737166,5.06,-0.0027107985123344864
20190625,5.036191,5.05,0.002734458092415652
20190626,4.9931912,4.97,-0.004666245919118275
20190627,4.9003687,5.01,0.02188249690803935
20190628,5.015484,4.94,-0.015280132834245239
20190701,4.9004254,5.06,0.03153647547182822
20190702,5.10035,5.05,-0.009970277842908838
20190703,5.0227427,4.98,-0.00858288117680675
20190704,4.947467,5.01,0.012481666610626361
20190705,5.004098,4.98,-0.004838943481445227
20190708,4.9446726,4.84,-0.02162656705241561
20190709,4.810088,4.88,0.014326197202088381
20190710,4.873709,4.89,0.003331451572035898
20190711,4.880939,4.91,0.005918735884843222
20190712,4.89585,4.93,0.006926940856066911
20190715,4.8908696,5.07,0.03533143639799646
20190716,5.0446124,5.05,0.0010668499634997328
20190717,5.0204124,5.11,0.017531811141221317
20190718,5.0879908,4.99,-0.019637427014673834
20190719,4.9442143,5.08,0.026729459837665722
20190722,5.0910144,4.94,-0.030569713607973333
20190723,4.9051056,4.97,0.013057225187059809
20190724,4.960595,4.98,0.0038965600561426243
20190725,4.9770913,4.99,0.0025869113409925744
20190726,4.962751,4.96,-0.0005546192969045404
20190729,4.926098,4.87,-0.011519069789126646
20190730,4.856545,4.92,0.012897363523157616
20190731,4.9322495,4.89,-0.008639988967489921
20190801,4.865706,4.86,-0.0011740672735519693
20190802,4.841508,4.7,-0.030108066315346536
20190805,4.6273665,4.62,-0.0015944897870480525
20190806,4.622225,4.56,-0.013645791170889958
20190807,4.501272,4.51,0.0019352103019764633
20190808,4.50596,4.54,0.007497800079211272
20190809,4.5635376,4.5,-0.014119466145833334
20190812,4.5127606,4.56,0.01035950894941355
20190813,4.5666265,4.45,-0.026208213206087565
20190814,4.425136,4.46,0.007817020330728428
20190815,4.4752645,4.47,-0.0011777515112687568
20190816,4.423735,4.52,0.021297535010143625
20190819,4.5022016,4.79,0.060083182221414656
20190820,4.7707877,4.81,0.008152242014165152
20190821,4.8037033,4.8,-0.0007715225219726933
20190822,4.7797966,4.8,0.004209041595458948
20190823,4.773585,4.76,-0.0028539585466144913
20190826,4.7317567,4.78,0.010092743271065609
20190827,4.732965,4.75,0.00358631736353824
20190828,4.7749157,4.66,-0.024660020427130804
20190829,4.6592655,4.59,-0.015090526838448083
20190830,4.587765,4.54,-0.010520972869469724
20190902,4.54522,4.63,0.018311037100674502
20190903,4.6189947,4.61,-0.0019511307656376407
20190904,4.588485,4.66,0.015346617146111383
20190905,4.653176,4.8,0.030588368574778202
20190906,4.836849,4.82,-0.0034956872710547905
20190909,4.8078504,4.89,0.016799517204425022
20190910,4.8835173,4.89,0.0013257126135328143
20190911,4.861173,4.9,0.00792384634212579
20190912,4.89903,4.95,0.01029692755805125
20190916,4.9174294,4.9,-0.0035570300355248796
20190917,4.879895,4.75,-0.02734636005602385
20190918,4.718987,4.77,0.010694551767793003
20190919,4.771505,4.77,-0.000315488259497518
20190920,4.7342424,4.73,-0.000896921621568521
20190923,4.7071934,4.65,-0.012299650458879291
20190924,4.6318965,4.65,0.0038932267055717326
20190925,4.6527796,4.59,-0.01367746822714549
20190926,4.574517,4.52,-0.012061233014132165
20190927,4.524187,4.55,0.005673167469737255
20190930,4.544563,4.51,-0.007663595702854382
20191008,4.509931,4.49,-0.004438994987504738
20191009,4.485611,4.53,0.009798904654732394
20191010,4.5025764,4.55,0.010422779963566667
20191011,4.5337005,4.6,0.01441294213999865
20191014,4.5812936,4.67,0.018994950124997894
20191015,4.686063,4.62,-0.014299310130990405
20191016,4.6157684,4.61,-0.0012512869017759609
20191017,4.616463,4.58,-0.00796139396434266
20191018,4.568771,4.5,-0.015282418992784288
20191021,4.493967,4.5,0.0013406541612413195
20191022,4.4745297,4.52,0.010059791328632633
20191023,4.499028,4.49,-0.0020107362742943914
20191024,4.4850416,4.51,0.005534009235661158
20191025,4.499574,4.55,0.011082596831269277
20191028,4.5317726,4.6,0.014832040537958485
20191029,4.5887237,4.51,-0.017455356877024628
20191030,4.503979,4.47,-0.007601612099598507
20191031,4.458296,4.46,0.000382102658395802
20191101,4.45311,4.51,0.012614142339668313
20191104,4.495858,4.51,0.003135655777417324
20191105,4.504005,4.55,0.01010880103478061
20191106,4.5479054,4.48,-0.015157465423856367
20191107,4.4722924,4.51,0.00836088176312833
20191108,4.500429,4.49,-0.002322751323470512
20191111,4.4889493,4.39,-0.022539703612447132
20191112,4.383021,4.38,-0.0006896981365604731
20191113,4.368544,4.31,-0.013583318263361552
20191114,4.308287,4.32,0.0027113093270196512
20191115,4.3062625,4.24,-0.015627946493760543
20191118,4.2426276,4.31,0.0156316425296933
20191119,4.301085,4.35,0.011244828673614772
20191120,4.335696,4.29,-0.01065179962656158
20191121,4.291367,4.28,-0.002655853734952209
20191122,4.27557,4.3,0.005681414936864058
20191125,4.2995677,4.33,0.007028244934786841
20191126,4.316868,4.33,0.003032834094886708
20191127,4.3142977,4.31,-0.000997140623300736
20191128,4.302229,4.28,-0.005193674675772065
20191129,4.276867,4.33,0.012270920821755934
20191202,4.3251987,4.34,0.0034104492257816675
20191203,4.3434815,4.36,0.003788637458731348
20191204,4.339583,4.35,0.0023947310173647713
20191205,4.3369937,4.41,0.016554717844576013
20191206,4.4010606,4.42,0.0042849363784444655
20191209,4.411008,4.41,-0.00022854448175751454
20191210,4.406619,4.39,-0.0037856655946354304
20191211,4.3785996,4.42,0.009366596446317769
20191212,4.4191103,4.38,-0.008929291816606937
20191213,4.3768845,4.55,0.038047371329842
20191216,4.5515018,4.63,0.01695426545441792
20191217,4.6227164,4.96,0.06800072039327314
20191218,4.958417,4.98,0.004333948035795611
20191219,4.96246,4.9,-0.012746947152273922
20191220,4.8571677,4.96,0.02073231435591174
20191223,4.963742,4.9,-0.01300852639334535
20191224,4.8906064,4.99,0.019918556442719466
20191225,4.947096,5.04,0.018433358934190545
20191226,4.9870486,5.27,0.05369096281858723
20191227,5.265144,5.07,-0.03848991544524118
20191230,4.9985394,5.23,0.04425631973529189
20191231,5.1972117,5.19,-0.0013895457420274866
20200102,5.1242166,5.17,0.008855598346407673
20200103,5.150957,5.19,0.007522715309451845
20200106,5.17616,5.2,0.00458464255699748
20200107,5.1441617,5.22,0.014528409731342371
20200108,5.1811337,5.02,-0.032098355996181376
20200109,4.9671445,5.19,0.042939404761400825
20200110,5.2470336,5.19,-0.010989132184743346
20200113,5.192972,5.26,0.012742930945334739
20200114,5.195009,5.21,0.0028773068008862094
20200115,5.1730494,5.2,0.0051827980921819
20200116,5.1641283,5.14,-0.004694222476231975
20200117,5.0990343,5.17,0.013726439190095339
20200120,5.173952,5.33,0.029277279050444138
20200121,5.321555,5.24,-0.015563957563793345
20200122,5.2037506,5.31,0.02000930125205972
20200123,5.2529864,5.07,-0.03609199824888085
20200203,4.995066,4.56,-0.09540924691317383
20200204,4.3886228,4.46,0.01600386529759975
20200205,4.35159,4.53,0.0393840714006235
20200206,4.5355835,4.66,0.026698820580740374
20200207,4.6181417,4.72,0.021580158653905786
20200210,4.6852493,4.79,0.021868616155891186
20200211,4.7493124,4.76,0.0022452939458253557
20200212,4.7511516,4.85,0.02038112129132765
20200213,4.813811,4.75,-0.013433857967979029
20200214,4.71453,4.79,0.015755742974968203
20200217,4.768696,5.04,0.053830192202613474
20200218,5.0324802,5.08,0.0093542834905189
20200219,5.0581555,5.13,0.014004768683896407
20200220,5.1110563,5.39,0.05175207276070046
20200221,5.3484154,5.3,-0.009134976369030105
20200224,5.252502,5.32,0.01268760064490761
20200225,5.2915816,5.59,0.0533843236660488
20200226,5.476252,5.33,-0.02743941444840707
20200227,5.2242823,5.32,0.017992055505738274
20200228,5.3285675,5.02,-0.06146763045474361
20200302,4.904313,5.25,0.06584512619745164
20200303,5.300881,5.26,-0.007772035925107351
20200304,5.233079,5.41,0.032702595821810766
20200305,5.365201,5.49,0.022732058943729403
20200306,5.4565716,5.3,-0.0295418073546212
20200309,5.230919,5.18,-0.009829900439641706
20200310,5.1343317,5.31,0.03308254177287467
20200311,5.260746,5.15,-0.021504078096556363
20200312,5.099745,5.11,0.0020068890894463075
20200313,5.080314,5.06,-0.00401465600658319
20200316,4.952087,4.8,-0.03168477614720666
20200317,4.7738733,4.81,0.007510742377838244
20200318,4.791813,4.63,-0.03494878979017618
20200319,4.6297708,4.72,0.019116365303427436
20200320,4.6953263,4.75,0.01151024667840255
20200323,4.7286553,4.58,-0.03245749744265359
20200324,4.539536,4.66,0.025850643927447303
20200325,4.6363907,4.74,0.021858505055874253
20200326,4.751849,4.67,-0.017526589828589248
20200327,4.6474137,4.69,0.009080228012507996
20200330,4.7006416,4.58,-0.02634096770307381
20200331,4.546501,4.52,-0.005863088422117075
20200401,4.5237446,4.47,-0.012023396673351916
20200402,4.472227,4.55,0.017092945811512668
20200403,4.5198727,4.5,-0.004416147867838542
20200407,4.4765215,4.61,0.028954123209458955
20200408,4.6086893,4.59,-0.00407174469858476
20200409,4.574679,4.63,0.011948402190568872
20200410,4.643146,4.55,-0.020471656715476946
20200413,4.5379148,4.5,-0.00842550065782335
20200414,4.4865503,4.59,0.022538054223154073
20200415,4.578526,4.54,-0.008485907500010747
20200416,4.536104,4.56,0.005240306519625394
20200417,4.540681,4.55,0.0020481570736392125
20200420,4.552472,4.56,0.0016508520695200282
20200421,4.5557313,4.49,-0.014639486979800985
20200422,4.4730945,4.51,0.008183045820756345
20200423,4.4836025,4.48,-0.0008041347776139533
20200424,4.4731717,4.42,-0.012029798861542455
20200427,4.4128804,4.39,-0.0052119409304817255
20200428,4.390882,4.41,0.004335143939167496
20200429,4.3937855,4.43,0.008174835962850882
20200430,4.423624,4.52,0.021322115332679317
20200506,4.515741,4.55,0.007529478806715706
20200507,4.5203257,4.51,-0.0022895034823872773
20200508,4.509505,4.62,0.023916711022843554
20200511,4.627842,4.58,-0.010445840494080906
20200512,4.57064,4.53,-0.008971321661740684
20200513,4.5186515,4.55,0.006889783419095514
20200514,4.532799,4.48,-0.011785439082554312
20200515,4.4622064,4.49,0.006190119448111736
20200518,4.4885774,4.52,0.006951910204591911
20200519,4.5118184,4.53,0.004013596254731963
20200520,4.531905,4.5,-0.0070900387234157985
20200521,4.4950194,4.44,-0.012391764838416208
20200522,4.438316,4.35,-0.020302498477628945
20200525,4.35081,4.35,-0.00018621861249559175
20200526,4.34931,4.39,0.009268810645865887
20200527,4.381478,4.36,-0.004926108439034204
20200528,4.356246,4.39,0.007688839506179633
20200529,4.399819,4.38,-0.004524862385231635
20200601,4.371244,4.55,0.03928704314179469
20200602,4.560142,4.53,-0.00665387202046033
20200603,4.537938,4.51,-0.00619470465209695
20200604,4.5107474,4.5,-0.0023883183797200522
20200605,4.4956307,4.58,0.018421235563453122
20200608,4.5636697,4.53,-0.007432600783459606
20200609,4.5287127,4.56,0.006861239148859307
20200610,4.5513115,4.51,-0.009159976257188934
20200611,4.499435,4.5,0.0001255671183268229
20200612,4.498888,4.41,-0.020156012641058995
20200615,4.3581924,4.41,0.011747745159261653
20200616,4.4076333,4.45,0.009520605708775935
20200617,4.441924,4.43,-0.0026916693349455707
20200618,4.415746,4.47,0.012137312750421592
20200619,4.46714,4.58,0.024641878219671138
20200622,4.568443,4.65,0.01753917817146555
20200623,4.6794624,4.67,-0.002026216886794046
20200624,4.6397014,4.62,-0.004264365026961134
20200629,4.6210337,4.5,-0.026896370781792536
20200630,4.4615903,4.59,0.027975971662400824
20200701,4.585608,4.66,0.0159639473125147
20200702,4.638941,4.99,0.07035254285426325
20200703,4.9578147,5.33,0.06982838772027623
20200706,5.3135805,5.86,0.09324564624565052
20200707,5.807704,5.81,0.0003951855657842755
20200708,5.681567,6.13,0.07315380227118486
20200709,6.045097,6.01,-0.005839746129294636
20200710,5.766686,6.0,0.03888567288716634
20200713,5.926707,6.06,0.021995579055433555
20200714,5.931573,6.0,0.01140451431274414
20200715,5.8536277,5.72,-0.023361482820310836
20200716,5.659823,5.68,0.0035522991502788207
20200717,5.7489147,5.39,-0.06658900160072913
20200720,5.302614,5.93,0.1057986151709725
20200721,5.9624715,5.95,-0.0020960479223427354
20200722,5.7967567,5.86,0.010792364439459846
20200723,5.8410616,5.83,-0.0018973571358577546
20200724,5.6774554,5.43,-0.045571901521630105
20200727,5.3252916,5.46,0.02467186197693094
20200728,5.4575825,5.37,-0.016309585429214655
20200729,5.3128414,5.8,0.08399285941288386
20200730,5.7649503,5.71,-0.00962351583557664
20200731,5.571779,5.85,0.04755918388692736
20200803,5.7999177,5.91,0.01862644705473875
20200804,5.826871,5.85,0.00395368918394425
20200805,5.781296,5.81,0.004940485995320501
20200806,5.704285,5.89,0.03153053568660297
20200807,5.7851005,5.66,-0.022102554779591888
20200810,5.5189257,5.7,0.03176742687559967
20200811,5.6887417,5.5,-0.034316669810901985
20200812,5.418354,5.51,0.01663266162906927
20200813,5.4897532,5.54,0.009069811135853248
20200814,5.520519,5.59,0.012429556394518995
20200817,5.5173874,5.81,0.05036361615547003
20200818,5.7970276,5.77,-0.004684157346728844
20200819,5.674059,5.69,0.002801596804117764
20200820,5.6262546,5.62,-0.0011129107763758568
20200821,5.537064,5.86,0.05510851954437365
20200824,5.812306,5.74,-0.012596851441918312
20200825,5.6352797,5.63,-0.0009377718395280774
20200826,5.595256,5.51,-0.015472931351289599
20200827,5.474252,5.54,0.011867829608572956
20200828,5.4987864,5.64,0.025037863575820326
20200831,5.573131,5.61,0.006571999208174982
20200901,5.581721,5.6,0.003264137676783907
20200902,5.5358806,5.6,0.011449898992265912
20200903,5.5349693,5.56,0.004501919094607057
20200904,5.536219,5.52,-0.0029382463814556507
20200907,5.450459,5.36,-0.016876679747851866
20200908,5.3225117,5.44,0.021597118938670508
20200909,5.4327207,5.38,-0.00979937939838851
20200910,5.321894,5.21,-0.02147680784141263
20200911,5.1745396,5.18,0.0010541378301082342
